id,src_len,source,reference,hypothesis,bleu
1076,19,"eine von fünf Frauen in den USA angibt , dass sie in ihrem Leben bereits sexuell genötigt wurde .",One out of five women in America say that they have been sexually assaulted some time in their life .,one of women women in the united states they killed in their life .,14.8
1077,13,"Ich denke nicht , dass das die Schuld der allgemeinen Unterhaltungskultur ist .","Now , I do n't think that 's the fault of popular entertainment .",i do n't think that blame the ultimate . .,19.49
1078,12,"Ich glaube nicht , dass Kinderfilme irgendetwas damit zu tun haben .",I do n't think kids ' movies have anything to do with that .,i do n't think anything anything anything to that .,15.39
1079,45,"Ich glaube noch nicht einmal , dass Musikvideos und Pornografie direkt etwas damit zu tun haben , aber etwas läuft verkehrt , und wenn ich diese Statistik höre , ist eines der Dinge , an die ich denke , dass dies viele Sexualstraftäter sind .","I do n't even think that music videos or pornography are really directly related to that , but something is going wrong , and when I hear that statistic , one of the things I think of is that 's a lot of sexual assailants .","i do n't even argue , and and to do something to do something , but something little thing , and when i hear these statistics , is one of the things i think that are many of .",12.84
1080,9,Wer sind diese Typen ? Was lernen sie ?,Who are these guys ? What are they learning ?,who are these guys ?,24.6
1081,7,Was schaffen sie nicht zu lernen ?,What are they failing to learn ?,what do you learn ?,14.32
1082,43,"Nehmen sie in sich die Geschichte auf , dass es die Aufgabe eines männlichen Helden ist , den Schurken mit Gewalt zu besiegen und sich dann die Belohnung abzuholen , welche eine Frau ist , die keine Freunde hat und nicht redet ?","Are they absorbing the story that a male hero 's job is to defeat the villain with violence and then collect the reward , which is a woman who has no friends and does n't speak ?","take the story in the story , the the of of a race , the the with violence violence , and then the reward , which is a woman who does n't have friends friends and not talking ?",24.88
1083,7,Nehmen wir diese Geschichte so auf ?,Are we soaking up that story ?,take this story ?,15.09
1084,42,"Wissen Sie , als ein Elternteil , das das Privileg hat , eine Tochter großzuziehen , genauso wie diejenigen unter Ihnen , die das gleiche tun , finden wir diese Welt und diese Statistiken sehr alarmierend und wir wollen sie vorbereiten .","You know , as a parent with the privilege of raising a daughter like all of you who are doing the same thing , we find this world and this statistic very alarming and we want to prepare them .","you know , as a parent who has done , a daughter , like like , , those of those who do the same , , and these statistics and very statistics , and we want them .",16.22
1085,51,"Wir haben Mittel zur Verfügung wie "" Mädchenpower "" und wir hoffen , dass das helfen wird , aber ich frage mich auch , ob Mädchenpower sie beschützen wird , wenn wir , zur gleichen Zeit , aktiv oder passiv , unseren Söhnen beibringen , ihre "" Jungspower "" beizubehalten .","We have tools at our disposal like "" girl power , "" and we hope that that will help , but I got ta wonder , is girl power going to protect them if , at the same time , actively or passively , we are training our sons to maintain their boy power ?","we have tools to things like "" , and we hope that will help , but i also ask whether if if they protect protect protect if we 're at at the same time , active or our , , "" . . """,20.51
1086,23,"Die Netflix-Warteschleife ist ein Mittel , mit dem wir etwas sehr Wichtiges tun können und ich spreche hier vornehmlich zu den Vätern .","I mean , I think the Netflix queue is one way that we can do something very important , and I 'm talking mainly to the dads here .","the moral is a means that we something something very important , and i talk to the here here .",16.69
1087,15,"Ich denke , wir müssen unseren Söhnen einfach eine neue Definition von Männlichkeit aufzeigen .",I think we have got to show our sons a new definition of manhood .,i think we need to get our new definition of . .,13.88
1088,12,"Die Definition von Männlichkeit ist bereits dabei , sich zu ändern .",The definition of manhood is already turning upside down .,the definition of is is changing changing changing .,10.15
1089,16,"Sie haben gelesen , wie die New Economy die Rollen von Hausfrau und Brötchenverdiener verändert .",You 've read about how the new economy is changing the roles of caregiver and wage earner .,"they read , the new the the the of the and and . .",5.84
1090,5,Sie werden durcheinander gewirbelt .,They 're throwing it up in the air .,they accumulate mess .,4.58
1091,68,"Unsere Söhne werden einen Weg finden müssen , sich dem anzupassen , eine neue Beziehung miteinander einzugehen , und ich denke , wir müssen ihnen wirklich zeigen , dass ein echter Mann jemand ist , der seinen Schwestern vertraut und sie respektiert , und auf ihrer Seite stehen will und sich gegen die wirklich bösen Jungs stellt , welche diejenigen Männer sind , die Frauen missbrauchen wollen .","So our sons are going to have to find some way of adapting to this , some new relationship with each other , and I think we really have to show them , and model for them , how a real man is someone who trusts his sisters and respects them , and wants to be on their team , and stands up against the real bad guys , who are the men who want to abuse the women .","our sons , we find find a way to go to a new relationship , and i think we really need to show you that a real man is someone someone who sisters your sisters and sisters and , and on your side , and the 's the really bad",8.83
1092,73,"Ich denke , wir sollten mit der Netflix-Warteschleife nach Filmen suchen , die den Bechdel-Test bestehen , wenn wir sie finden können , und nach den Heldinnen suchen , die es gibt , die echten Mut beweisen , die Menschen zusammenbringen und unsere Söhne dazu bringen , sich mit diesen Heldinnen zu identifizieren und sagen : "" Ich will auf deiner Seite stehen "" , weil sie auf deren Seite stehen werden .","And I think our job in the Netflix queue is to look out for those movies that pass the Bechdel Test , if we can find them , and to seek out the heroines who are there , who show real courage , who bring people together , and to nudge our sons to identify with those heroines and to say , "" I want to be on their team , "" because they 're going to be on their team .","i think we should look at what we are looking for is that if we if we find them , and looking for the the that that we can prove the real courage that people bring together and bring our sons and say , "" i want to stand on",6.01
1093,25,"Als ich meine Tochter fragte , wer ihre Lieblingsfigur in "" Star Wars "" sei , wissen Sie , was sie da gesagt hat ?","When I asked my daughter who her favorite character was in "" Star Wars , "" do you know what she said ?","when i asked my daughter who said her doctor in "" star wars , do you know what she said ?",39.75
1094,2,Obi-Wan .,Obi - Wan .,welcome .,18.39
1095,5,Obi-Wan Kenobi und Glinda .,Obi - Wan Kenobi and Glinda .,consumers and and .,8.97
1096,6,Was haben diese beiden gemeinsam ?,What do these two have in common ?,what have these two common ?,17.39
1097,9,Vielleicht ist es nicht nur das glitzernde Kleid .,Maybe it 's not just the sparkly dress .,maybe it 's not just the . .,47.75
1098,9,"Ich denke , diese beiden Figuren sind Experten .",I think these people are experts .,i think these two characters are experts .,25.85
1099,35,"Dies sind die beiden Charaktere im Film , die mehr wissen als alle anderen und ihr Wissen liebend gerne mit anderen Menschen teilen , um ihnen dabei zu helfen , ihr Potenzial voll auszuschöpfen .","I think these are the two people in the movie who know more than anybody else , and they love sharing their knowledge with other people to help them reach their potential .",these are the two characters in the movie who know more than everybody else and their knowledge to share with other people to help them to their potential .,44.6
1100,5,Außerdem sind sie Anführer .,"Now , they are leaders .",they are are leaders .,38.72
1101,20,Mir gefällt diese Art von Aufgabe für meine Tochter und mir gefällt diese Art von Aufgabe für meinen Sohn .,"I like that kind of quest for my daughter , and I like that kind of quest for my son .",i love this kind of my my daughter and i like this kind of my son .,11.71
1102,7,Ich möchte mehr Aufgaben wie diese .,I want more quests like that .,i want more tasks like this .,15.62
1103,67,"Ich möchte weniger Aufgaben , in denen meinem Sohn gesagt wird : "" Zieh los und kämpfe allein "" , und mehr Aufgaben , bei denen er sich einem Team anschließen soll , vielleicht einem Team , das von einer Frau angeführt wird , um anderen dabei zu helfen , bessere Menschen zu werden , und bessere Menschen zu sein , wie der Zauberer von Oz .","I want fewer quests where my son is told , "" Go out and fight it alone , "" and more quests where he sees that it 's his job to join a team , maybe a team led by women , to help other people become better and be better people , like the Wizard of Oz .","i want to talk to you in my son son said , "" take a and and and , "" and more tasks that he should be a team , perhaps a team that will be to to help to help people better people and better people .",9.13
