id,src_len,source,reference,hypothesis,bleu
1066,45,"Ich denke , das sollte er nicht , denn ein Großteil des Filmes – ich weiß nicht , ob Sie ihn gesehen haben – aber ein Großteil des Filmes spielt in einer Botschaft , in der Männer und Frauen sich während der Geiselnahme verstecken .","And I do n't think it should , because a lot of the movie , I do n't know if you 've seen it , but a lot of the movie takes place in this embassy where men and women are hiding out during the hostage crisis .","i mean , i ' , , , but the one of the , , , but the one of the , , , .",2.36
1067,49,"Es gibt einige gute Szenen , in denen Männer in diesem Versteck tiefe , von Angst erfüllte Gespräche führen und der große Moment , den eine der Schauspielerinnen hat , ist durch eine Tür zu spähen und zu sagen : "" Kommst du ins Bett , Liebling ? ""","We 've got quite a few scenes of the men having deep , angst - ridden conversations in this hideout , and the great moment for one of the actresses is to peek through the door and say , "" Are you coming to bed , honey ? ""","so , , , , , , , , , , , , , , , , , , , , and , , "" , """,2.0
1068,7,So stellen sich manche Hollywood vor .,That 's Hollywood for you .,so 's some .,11.52
1069,11,Also lassen Sie uns einen Blick auf die Zahlen werfen .,So let 's look at the numbers .,so let 's look at .,38.5
1070,23,"Im Jahr 2011 , unter den 100 beliebtesten Filmen , was denken Sie , wie viele von denen hatten tatsächlich weibliche Hauptdarstellerinnen ?","2011 , of the 100 most popular movies , how many of them do you think actually have female protagonists ?",what did you think of what would you think of what ?,4.02
1071,7,Elf . Das ist nicht übel .,Eleven . It 's not bad .,it 's . .,9.93
1072,27,"Es sind nicht so viele Prozente wie die Anzahl der Frauen , die wir gerade erst in den Kongress gewählt haben , also ist das gut .","It 's not as many percent as the number of women we 've just elected to Congress , so that 's good .","so , the 's the the that 's the the that 's the",3.77
1073,18,"Aber es gibt eine Zahl , die größer als diese ist und die diesen Raum erschüttern wird .",But there is a number that is greater than this that 's going to bring this room down .,and 's the the is that 's,2.62
1074,17,"Letztes Jahr hat die New York Times eine Studie veröffentlicht , die die Regierung durchgeführt hat .","Last year , The New York Times published a study that the government had done .",the the the the the last year .,2.67
1075,4,"Sie besagt , dass",Here 's what it said .,you know .,10.12
1076,19,"eine von fünf Frauen in den USA angibt , dass sie in ihrem Leben bereits sexuell genötigt wurde .",One out of five women in America say that they have been sexually assaulted some time in their life .,"in the , they killed in the .",1.74
1077,13,"Ich denke nicht , dass das die Schuld der allgemeinen Unterhaltungskultur ist .","Now , I do n't think that 's the fault of popular entertainment .",it 's not the idea .,2.82
1078,12,"Ich glaube nicht , dass Kinderfilme irgendetwas damit zu tun haben .",I do n't think kids ' movies have anything to do with that .,i do n't have to do .,7.56
1079,45,"Ich glaube noch nicht einmal , dass Musikvideos und Pornografie direkt etwas damit zu tun haben , aber etwas läuft verkehrt , und wenn ich diese Statistik höre , ist eines der Dinge , an die ich denke , dass dies viele Sexualstraftäter sind .","I do n't even think that music videos or pornography are really directly related to that , but something is going wrong , and when I hear that statistic , one of the things I think of is that 's a lot of sexual assailants .","i ' m going to do something that i ' m doing , is that i do , and i think , is that .",2.56
1080,9,Wer sind diese Typen ? Was lernen sie ?,Who are these guys ? What are they learning ?,what are you ?,4.24
1081,7,Was schaffen sie nicht zu lernen ?,What are they failing to learn ?,what do you learn ?,14.32
1082,43,"Nehmen sie in sich die Geschichte auf , dass es die Aufgabe eines männlichen Helden ist , den Schurken mit Gewalt zu besiegen und sich dann die Belohnung abzuholen , welche eine Frau ist , die keine Freunde hat und nicht redet ?","Are they absorbing the story that a male hero 's job is to defeat the villain with violence and then collect the reward , which is a woman who has no friends and does n't speak ?","so , the the of the , the is , the is , the is , the is , the is that the is , the is that it 's",1.65
1083,7,Nehmen wir diese Geschichte so auf ?,Are we soaking up that story ?,so we we ?,8.97
1084,42,"Wissen Sie , als ein Elternteil , das das Privileg hat , eine Tochter großzuziehen , genauso wie diejenigen unter Ihnen , die das gleiche tun , finden wir diese Welt und diese Statistiken sehr alarmierend und wir wollen sie vorbereiten .","You know , as a parent with the privilege of raising a daughter like all of you who are doing the same thing , we find this world and this statistic very alarming and we want to prepare them .","and the , the , , the , , the , , the , , the same , , the same thing , and the .",6.46
1085,51,"Wir haben Mittel zur Verfügung wie "" Mädchenpower "" und wir hoffen , dass das helfen wird , aber ich frage mich auch , ob Mädchenpower sie beschützen wird , wenn wir , zur gleichen Zeit , aktiv oder passiv , unseren Söhnen beibringen , ihre "" Jungspower "" beizubehalten .","We have tools at our disposal like "" girl power , "" and we hope that that will help , but I got ta wonder , is girl power going to protect them if , at the same time , actively or passively , we are training our sons to maintain their boy power ?","we , we , , , , , , , , , , , , , , , , , , , "" we , , "" and , , """,3.15
1086,23,"Die Netflix-Warteschleife ist ein Mittel , mit dem wir etwas sehr Wichtiges tun können und ich spreche hier vornehmlich zu den Vätern .","I mean , I think the Netflix queue is one way that we can do something very important , and I 'm talking mainly to the dads here .","the , we 're a to to be a , and we .",2.47
1087,15,"Ich denke , wir müssen unseren Söhnen einfach eine neue Definition von Männlichkeit aufzeigen .",I think we have got to show our sons a new definition of manhood .,i think we have to get up .,9.74
1088,12,"Die Definition von Männlichkeit ist bereits dabei , sich zu ändern .",The definition of manhood is already turning upside down .,so it 's changing the .,4.17
1089,16,"Sie haben gelesen , wie die New Economy die Rollen von Hausfrau und Brötchenverdiener verändert .",You 've read about how the new economy is changing the roles of caregiver and wage earner .,"the , the the , the the .",2.08
1090,5,Sie werden durcheinander gewirbelt .,They 're throwing it up in the air .,they get .,3.72
1091,68,"Unsere Söhne werden einen Weg finden müssen , sich dem anzupassen , eine neue Beziehung miteinander einzugehen , und ich denke , wir müssen ihnen wirklich zeigen , dass ein echter Mann jemand ist , der seinen Schwestern vertraut und sie respektiert , und auf ihrer Seite stehen will und sich gegen die wirklich bösen Jungs stellt , welche diejenigen Männer sind , die Frauen missbrauchen wollen .","So our sons are going to have to find some way of adapting to this , some new relationship with each other , and I think we really have to show them , and model for them , how a real man is someone who trusts his sisters and respects them , and wants to be on their team , and stands up against the real bad guys , who are the men who want to abuse the women .","so , the , to to , , the , , , the , , , and the , , , , , and the , , , and , , and , , and",1.41
1092,73,"Ich denke , wir sollten mit der Netflix-Warteschleife nach Filmen suchen , die den Bechdel-Test bestehen , wenn wir sie finden können , und nach den Heldinnen suchen , die es gibt , die echten Mut beweisen , die Menschen zusammenbringen und unsere Söhne dazu bringen , sich mit diesen Heldinnen zu identifizieren und sagen : "" Ich will auf deiner Seite stehen "" , weil sie auf deren Seite stehen werden .","And I think our job in the Netflix queue is to look out for those movies that pass the Bechdel Test , if we can find them , and to seek out the heroines who are there , who show real courage , who bring people together , and to nudge our sons to identify with those heroines and to say , "" I want to be on their team , "" because they 're going to be on their team .","so , if you 're looking at the , , we , to , , and that 's what we 're looking for , and that 's what we 're looking for , and that 's what we 're looking for .",1.54
1093,25,"Als ich meine Tochter fragte , wer ihre Lieblingsfigur in "" Star Wars "" sei , wissen Sie , was sie da gesagt hat ?","When I asked my daughter who her favorite character was in "" Star Wars , "" do you know what she said ?","what did you say , "" what did you know ?",3.94
1094,2,Obi-Wan .,Obi - Wan .,so .,18.39
1095,5,Obi-Wan Kenobi und Glinda .,Obi - Wan Kenobi and Glinda .,and .,5.8
1096,6,Was haben diese beiden gemeinsam ?,What do these two have in common ?,what have these ?,7.73
1097,9,Vielleicht ist es nicht nur das glitzernde Kleid .,Maybe it 's not just the sparkly dress .,it 's not just .,31.77
1098,9,"Ich denke , diese beiden Figuren sind Experten .",I think these people are experts .,i think these are .,17.03
1099,35,"Dies sind die beiden Charaktere im Film , die mehr wissen als alle anderen und ihr Wissen liebend gerne mit anderen Menschen teilen , um ihnen dabei zu helfen , ihr Potenzial voll auszuschöpfen .","I think these are the two people in the movie who know more than anybody else , and they love sharing their knowledge with other people to help them reach their potential .","so , the the to to the , the other , the other , that they the to of their .",1.72
1100,5,Außerdem sind sie Anführer .,"Now , they are leaders .",they are .,23.17
1101,20,Mir gefällt diese Art von Aufgabe für meine Tochter und mir gefällt diese Art von Aufgabe für meinen Sohn .,"I like that kind of quest for my daughter , and I like that kind of quest for my son .",i my my my my my my my my .,1.84
1102,7,Ich möchte mehr Aufgaben wie diese .,I want more quests like that .,i like to do .,8.52
1103,67,"Ich möchte weniger Aufgaben , in denen meinem Sohn gesagt wird : "" Zieh los und kämpfe allein "" , und mehr Aufgaben , bei denen er sich einem Team anschließen soll , vielleicht einem Team , das von einer Frau angeführt wird , um anderen dabei zu helfen , bessere Menschen zu werden , und bessere Menschen zu sein , wie der Zauberer von Oz .","I want fewer quests where my son is told , "" Go out and fight it alone , "" and more quests where he sees that it 's his job to join a team , maybe a team led by women , to help other people become better and be better people , like the Wizard of Oz .","and i , to , , , to to , , , to be , , , to be , , , to be , , and to be , , , to be , , and to be , ,",1.77
1104,3,Vielen Dank .,Thank you .,thank you .,55.03
1105,11,Ich möchte mit Ihnen über die Geschichte eines Kleinstadtkindes sprechen .,I would like to talk to you about a story about a small town kid .,i want to talk about you .,4.57
1106,11,"Ich kenne seinen Namen nicht , dafür aber seine Geschichte .","I do n't know his name , but I do know his story .",i do n't know his story .,26.9
