id,src_len,source,reference,hypothesis,bleu
1227,31,"Was wichtiger ist , wir verfügen über Förderungen für junge Ägypter , die in der Satellitentechnologie ausgebildet werden , damit sie diejenigen sind , die genauso große Entdeckungen machen können .","And even more importantly , we have funding to train young Egyptians in the use of satellite technology so they can be the ones making great discoveries as well .","what more importantly , we have to do , for young egyptians who who trained in the , so they are the to be great .",16.89
1228,25,Deshalb wollte ich mit meinem Lieblingszitat aus dem Mittleren Reich schließen – es wurde vielleicht in der Stadt von Itj-taui vor viertausend Jahren geschrieben :,So I wanted to end with my favorite quote from the Middle Kingdom -- it was probably written at the city of Itjtawy four thousand years ago .,"so i wanted to to my my my my middle of the middle of the , , in the city of years ago .",10.02
1229,11,""" Wissen zu teilen , ist die größte aller Berufungen .",""" Sharing knowledge is the greatest of all callings .","you know , is the greatest greatest .",17.2
1230,8,"Es gibt nichts dergleichen im Lande . ""","There 's nothing like it in the land . """,there 's nothing about in .,9.91
1231,9,TED wurde zwar nicht 1984 v. Chr. gegründet .,"So as it turns out , TED was not founded in 1984 AD .",ted was not a major b.c .,6.05
1232,22,"Ideen zu haben begann aber eigentlich schon 1984 v. Chr. in einer nicht mehr lange verlorenen Stadt , wiedergefunden von oben .","Making ideas actually started in 1984 BC at a not - lost - for - long city , found from above .","but actually , it was a a on a , but a long city .",4.34
1233,12,Das kann man mit dem Muschelsuchen am Strand kaum mehr vergleichen .,It certainly puts finding seashells by the seashore in perspective .,you can n't seem to the on the .,4.54
1234,3,Danke vielmals .,Thank you very much .,thank you .,17.8
1235,2,Danke .,Thank you .,thank you .,55.03
1236,33,"Ich wuchs in Taiwan als Tochter eines Kalligraphen auf . Zu meinen schönsten Erinnerungen zählt , wie meine Mutter mir die Schönheit , die Gestalt und die Form der chinesischen Schriftzeichen zeigte .","Growing up in Taiwan as the daughter of a calligrapher , one of my most treasured memories was my mother showing me the beauty , the shape and the form of Chinese characters .","i grew up in taiwan daughter a daughter of my memories memories , my mother mother me the beauty , the and the the of the character .",17.48
1237,9,Seither war ich von dieser unglaublichen Sprache fasziniert .,"Ever since then , I was fascinated by this incredible language .",i was fascinated by this incredible language .,51.0
1238,17,Aber für einen Außenstehenden scheint sie so unüberwindlich wie die Große Mauer von China zu sein .,"But to an outsider , it seems to be as impenetrable as the Great Wall of China .","but for a , seems seems to be as the great wall of china .",17.21
1239,34,"In den letzten Jahren habe ich mich gefragt , wie ich diese Mauer einreißen kann , damit jeder , der Interesse an dieser komplexen Sprache hat , diese auch verstehen und schätzen lernt .","Over the past few years , I 've been wondering if I can break down this wall , so anyone who wants to understand and appreciate the beauty of this sophisticated language could do so .","i the last few years i i asked myself how i could this this wall , so that everybody has interested in this complex language , and understand understand understand .",9.39
1240,16,"Ich dachte , dass eine neue schnelle Methode , Chinesisch zu lernen , nützlich wäre .","I started thinking about how a new , fast method of learning Chinese might be useful .","i thought that a new thought method , learn , useful .",6.99
1241,22,"Seit dem 5 . Lebensjahr habe ich gelernt , jeden einzelnen Strich für jedes Schrifzeichen in der richtigen Abfolge zu zeichnen .","Since the age of five , I started to learn how to draw every single stroke for each character in the correct sequence .","since i , i learned , every single one every every every every every every single in in the .",4.91
1242,13,In den nächsten 15 Jahren habe ich jeden Tag neue Schriftzeichen gelernt .,I learned new characters every day during the course of the next 15 years .,"in the 15 , i was using new new .",3.6
1243,18,"Da wir nur 5 Minuten zur Verfügung haben , wäre eine schnellere und einfachere Methode sehr nützlich .","Since we only have five minutes , it 's better that we have a fast and simpler way .",we only have five minutes to have an amazing and a very useful method .,21.83
1244,8,Ein chinesischer Gelehrter versteht ca. 20.000 Schriftzeichen .,"A Chinese scholar would understand 20,000 characters .",a a picture of about .,5.82
1245,10,Sie brauchen nur 1.000 Schriftzeichen für ein einfaches Schriftverständnis .,"You only need 1,000 to understand the basic literacy .","they only only 1,000 for for a successful .",5.61
1246,29,"Die wichtigsten 200 ermöglichen Ihnen , 40 % der einfachen Literatur zu begreifen – genug um Straßenschilder , Speisekarten und die Grundidee bestimmter Webseiten oder Zeitungen zu verstehen .","The top 200 will allow you to comprehend 40 percent of basic literature -- enough to read road signs , restaurant menus , to understand the basic idea of the web pages or the newspapers .","the most 200 200 care them 40 40 percent of the literature literature to enough to to , and and and to understand or or .",6.88
1247,17,"Heute beginne ich mit acht Schriftzeichen , um Ihnen zu zeigen , wie die Methode funktioniert .",Today I 'm going to start with eight to show you how the method works .,today i i start with eight eight to show you how the method works .,59.27
1248,4,Sind Sie bereit ?,You are ready ?,ready ?,36.79
1249,13,"Öffnen Sie Ihren Mund soweit wie möglich , bis er quadratisch ist .",Open your mouth as wide as possible until it 's square .,open your your as as possible .,8.09
1250,7,"Daraus wird ein "" Mund "" .",You get a mouth .,it 's called . .,10.68
1251,5,Dieser Mensch geht spazieren .,This is a person going for a walk .,this guy goes .,4.58
1252,4,""" Mensch "" .",Person .,""" human .",27.52
1253,56,"Wenn der Umriss für "" Feuer "" einen Menschen mit hochgehobenen Armen zeigt , als ob er schreien würde : "" Hilfe ! Ich brenne ! "" ... Das Schriftzeichen leitet sich ursprünglich von der Form der Flamme ab , aber ich mag diese Vorstellung . Nehmen Sie die , die Ihnen am besten gefällt .","If the shape of the fire is a person with two arms on both sides , as if she was yelling frantically , "" Help ! I 'm on fire ! "" -- This symbol actually is originally from the shape of the flame , but I like to think that way . Whichever works for you .","if the the for "" people people with people poor , if he was , "" help ! "" ""    it 's the the of of the , , but i like this .",2.67
1254,5,Das ist ein Baum .,This is a tree .,this is a tree .,66.87
1255,4,""" Baum "" .",Tree .,tree tree .,27.52
1256,7,"Das ist ein "" Berg "" .",This is a mountain .,this is a mountain .,66.87
1257,5,"Die "" Sonne "" .",The sun .,the sun .,55.03
1258,5,"Der "" Mond "" .",The moon .,the moon moon .,31.95
1259,16,"Das Schrifzeichen für "" Tür "" sieht wie eine Saloontür aus dem Wilden Westen aus .",The symbol of the door looks like a pair of saloon doors in the wild west .,the the for door door looks like a called from the west west .,18.34
1260,6,Diese acht Schriftzeichen sind Radikale .,I call these eight characters radicals .,these eight are are radical .,15.21
1261,13,"Sie sind der Grundstock , um eine Vielzahl von Schriftzeichen zu bilden .",They are the building blocks for you to create lots more characters .,they 're the moral to create a variety of .,7.39
1262,3,Ein Mensch .,A person .,a human .,27.52
1263,13,"Wenn noch jemand dahinter steht , dann bedeutet es "" folgen "" .","If someone walks behind , that is "" to follow . ""","someone else there 's , , "" means "" follow . """,14.99
1264,17,"Sind es mehr , dann bedeuten zwei "" Begleitung "" und drei eine "" Menschenmenge "" .","As the old saying goes , two is company , three is a crowd .","it 's more , then two two and "" three and a .",3.96
1265,22,"Wenn ein Mensch seine Arme weit ausstreckt , dann sagt dieser Mensch : "" Es war so ' groß ' . ""","If a person stretched their arms wide , this person is saying , "" It was this big . ""","if a person gets far arms , this person says , "" it was so big . """,15.83
1266,10,"Der Mensch im Mund , er ist wie eingesperrt .","The person inside the mouth , the person is trapped .",the man in mouth is is . .,5.37
